2020-12-02 14:14:36.889362, 29
2020-12-02 14:14:37.896221, 35
2020-12-02 14:14:38.900760, 39
2020-12-02 14:14:39.927215, 29
2020-12-02 14:14:40.929653, 35
2020-12-02 14:14:41.931502, 31
2020-12-02 14:14:42.932696, 28
2020-12-02 14:14:43.938627, 34
2020-12-02 14:14:44.939991, 39
2020-12-02 14:14:45.941129, 40
2020-12-02 14:14:46.946475, 33
2020-12-02 14:14:47.947697, 28
2020-12-02 14:14:48.966315, 35
2020-12-02 14:14:49.970034, 38
2020-12-02 14:14:50.971358, 31
2020-12-02 14:14:51.978293, 34
2020-12-02 14:14:52.982411, 30
2020-12-02 14:14:53.996349, 31
2020-12-02 14:14:54.998643, 30
2020-12-02 14:14:55.998673, 30
2020-12-02 14:14:57.079325, 36
2020-12-02 14:14:58.082538, 34
2020-12-02 14:14:59.085083, 33
2020-12-02 14:15:00.085142, 40
2020-12-02 14:15:01.087982, 39
2020-12-02 14:15:02.089259, 37
2020-12-02 14:15:03.089839, 30
2020-12-02 14:15:04.092811, 32
2020-12-02 14:15:05.092867, 32
2020-12-02 14:15:06.093362, 40
2020-12-02 14:15:07.096563, 36
2020-12-02 14:15:08.120498, 39
2020-12-02 14:15:09.128077, 37
2020-12-02 14:15:10.129065, 36
2020-12-02 14:15:11.134800, 31
2020-12-02 14:15:12.137605, 33
2020-12-02 14:15:13.138594, 35
2020-12-02 14:15:14.139810, 28
2020-12-02 14:15:15.141657, 32
2020-12-02 14:15:16.142464, 34
2020-12-02 14:15:17.146488, 29
2020-12-02 14:15:18.147426, 36
2020-12-02 14:15:19.150137, 28
2020-12-02 14:15:20.151559, 30
2020-12-02 14:15:21.161130, 38
2020-12-02 14:15:22.162945, 35
2020-12-02 14:15:23.179475, 30
2020-12-02 14:15:24.182509, 29
2020-12-02 14:15:25.182988, 32
2020-12-02 14:15:26.183144, 32
2020-12-02 14:15:27.192934, 31
2020-12-02 14:15:28.200864, 29
2020-12-02 14:15:29.204793, 30
2020-12-02 14:15:30.231170, 34
2020-12-02 14:15:31.233943, 38
2020-12-02 14:15:32.238491, 29
2020-12-02 14:15:33.248517, 33
2020-12-02 14:15:34.248764, 33
2020-12-02 14:15:35.250155, 39
2020-12-02 14:15:36.253011, 33
2020-12-02 14:15:37.262060, 28
2020-12-02 14:15:38.263774, 31
2020-12-02 14:15:39.268458, 32
2020-12-02 14:15:40.273698, 35
2020-12-02 14:15:41.275505, 32
2020-12-02 14:15:42.277408, 36
2020-12-02 14:15:43.279403, 39
2020-12-02 14:15:44.286683, 37
2020-12-02 14:15:45.297834, 29
2020-12-02 14:15:46.304242, 40
2020-12-02 14:15:47.310708, 34
2020-12-02 14:15:48.312730, 34
2020-12-02 14:15:49.380924, 33
2020-12-02 14:15:50.408044, 39
2020-12-02 14:15:51.409096, 39
2020-12-02 14:15:52.410729, 32
2020-12-02 14:15:53.412442, 39
2020-12-02 14:15:54.426688, 36
2020-12-02 14:15:55.426770, 34
2020-12-02 14:15:56.427713, 34
2020-12-02 14:15:57.429623, 35
2020-12-02 14:15:58.433755, 29
2020-12-02 14:15:59.438877, 40
2020-12-02 14:16:00.441630, 35
2020-12-02 14:16:01.443910, 30
2020-12-02 14:16:02.447926, 36
2020-12-02 14:16:03.448040, 32
2020-12-02 14:16:04.448422, 38
2020-12-02 14:16:05.448708, 30
2020-12-02 14:16:06.451070, 33
2020-12-02 14:16:07.452294, 29
2020-12-02 14:16:08.453204, 30
2020-12-02 14:16:09.468976, 29
2020-12-02 14:16:10.472963, 40
2020-12-02 14:16:11.476269, 34
2020-12-02 14:16:12.478322, 33
2020-12-02 14:16:13.490980, 31
2020-12-02 14:16:14.493654, 31
2020-12-02 14:16:15.500771, 40
2020-12-02 14:16:16.502821, 40
2020-12-02 14:16:17.513425, 38
2020-12-02 14:16:18.521269, 30
2020-12-02 14:16:19.521275, 36
2020-12-02 14:16:20.522522, 31
2020-12-02 14:16:21.523644, 37
2020-12-02 14:16:22.529018, 40
2020-12-02 14:16:23.532022, 33
2020-12-02 14:16:24.533509, 31
2020-12-02 14:16:25.534012, 38
2020-12-02 14:16:26.537522, 31
2020-12-02 14:16:27.538987, 33
2020-12-02 14:16:28.540220, 33
2020-12-02 14:16:29.541184, 38
2020-12-02 14:16:30.542470, 39
2020-12-02 14:16:31.545219, 39
2020-12-02 14:16:32.547683, 29
2020-12-02 14:16:33.550977, 39
2020-12-02 14:16:34.558355, 36
2020-12-02 14:16:35.558455, 36
2020-12-02 14:16:36.559768, 34
2020-12-02 14:16:37.561481, 34
2020-12-02 14:16:38.563374, 32
2020-12-02 14:16:39.567592, 32
2020-12-02 14:16:40.571080, 35
2020-12-02 14:16:41.572001, 36
2020-12-02 14:16:42.581171, 35
2020-12-02 14:16:43.582529, 31
2020-12-02 14:16:44.589991, 33
2020-12-02 14:16:45.590782, 30
2020-12-02 14:16:46.593529, 35
2020-12-02 14:16:47.596789, 33
2020-12-02 14:16:48.597810, 32
2020-12-02 14:16:49.598000, 34
2020-12-02 14:16:50.598909, 34
2020-12-02 14:16:51.605884, 32
2020-12-02 14:16:52.610790, 30
2020-12-02 14:16:53.611212, 30
2020-12-02 14:16:54.611212, 29
2020-12-02 14:16:55.612669, 36
2020-12-02 14:16:56.613808, 29
2020-12-02 14:16:57.616197, 28
2020-12-02 14:16:58.616769, 40
2020-12-02 14:16:59.621685, 36
2020-12-02 14:17:00.623867, 29
2020-12-02 14:17:01.625891, 31
2020-12-02 14:17:02.629951, 38
2020-12-02 14:17:03.633151, 32
2020-12-02 14:17:04.638587, 40
2020-12-02 14:17:05.639768, 39
2020-12-02 14:17:06.641774, 39
2020-12-02 14:17:07.643668, 33
2020-12-02 14:17:08.646780, 35
2020-12-02 14:17:09.647823, 40
2020-12-02 14:17:10.651112, 35
2020-12-02 14:17:11.652444, 28
2020-12-02 14:17:12.653090, 30
2020-12-02 14:17:13.661977, 37
2020-12-02 14:17:14.679453, 40
2020-12-02 14:17:15.681973, 31
2020-12-02 14:17:16.686726, 33
2020-12-02 14:17:17.688972, 33
2020-12-02 14:17:18.690862, 32
2020-12-02 14:17:19.703742, 33
2020-12-02 14:17:20.709981, 29
2020-12-02 14:17:21.713979, 40
2020-12-02 14:17:22.723713, 35
2020-12-02 14:17:23.724416, 30
2020-12-02 14:17:24.749272, 38
2020-12-02 14:17:25.811956, 34
2020-12-02 14:17:26.833957, 37
2020-12-02 14:17:27.842144, 31
2020-12-02 14:17:28.848392, 40
2020-12-02 14:17:29.871861, 28
2020-12-02 14:17:30.879104, 35
2020-12-02 14:17:31.882366, 33
2020-12-02 14:17:32.885549, 30
2020-12-02 14:17:33.887764, 28
2020-12-02 14:17:34.891622, 31
2020-12-02 14:17:35.895485, 29
2020-12-02 14:17:36.896220, 35
2020-12-02 14:17:37.903066, 34
2020-12-02 14:17:38.933549, 28
2020-12-02 14:17:39.933859, 37
2020-12-02 14:17:40.934483, 35
2020-12-02 14:17:41.936337, 33
2020-12-02 14:17:42.936547, 31
2020-12-02 14:17:43.938466, 40
2020-12-02 14:17:44.942352, 30
2020-12-02 14:17:45.943959, 30
2020-12-02 14:17:46.962409, 29
2020-12-02 14:17:47.962734, 37
2020-12-02 14:17:48.964214, 39
2020-12-02 14:17:49.975895, 38
2020-12-02 14:17:50.984416, 38
2020-12-02 14:17:51.989103, 31
2020-12-02 14:17:52.990523, 37
2020-12-02 14:17:53.992507, 38
2020-12-02 14:17:54.993606, 31
2020-12-02 14:17:55.993661, 39
2020-12-02 14:17:56.998265, 38
2020-12-02 14:17:58.002355, 32
2020-12-02 14:17:59.002888, 29
2020-12-02 14:18:00.013650, 39
2020-12-02 14:18:01.019236, 38
2020-12-02 14:18:02.021963, 35
2020-12-02 14:18:03.022162, 28
2020-12-02 14:18:04.022940, 40
2020-12-02 14:18:05.025669, 30
2020-12-02 14:18:06.027054, 31
2020-12-02 14:18:07.027876, 37
2020-12-02 14:18:08.028931, 28
2020-12-02 14:18:09.029927, 29
2020-12-02 14:18:10.037741, 28
2020-12-02 14:18:11.039613, 28
2020-12-02 14:18:12.041176, 29
2020-12-02 14:18:13.042048, 30
2020-12-02 14:18:14.043523, 37
2020-12-02 14:18:15.045814, 28
2020-12-02 14:18:16.048288, 35
2020-12-02 14:18:17.049983, 35
2020-12-02 14:18:18.051450, 29
2020-12-02 14:18:19.053465, 35
2020-12-02 14:18:20.056014, 34
2020-12-02 14:18:21.057719, 30
2020-12-02 14:18:22.058919, 40
2020-12-02 14:18:23.061074, 30
2020-12-02 14:18:24.061169, 38
2020-12-02 14:18:25.062187, 39
2020-12-02 14:18:26.064074, 33
2020-12-02 14:18:27.067503, 40
2020-12-02 14:18:28.070114, 35
2020-12-02 14:18:29.071096, 35
2020-12-02 14:18:30.072226, 34
2020-12-02 14:18:31.073789, 29
2020-12-02 14:18:32.073992, 40
2020-12-02 14:18:33.078063, 31
2020-12-02 14:18:34.079765, 28
2020-12-02 14:18:35.081579, 32
2020-12-02 14:18:36.082629, 32
2020-12-02 14:18:37.084052, 39
2020-12-02 14:18:38.088596, 29
2020-12-02 14:18:39.089959, 29
2020-12-02 14:18:40.091462, 34
2020-12-02 14:18:41.093408, 32
2020-12-02 14:18:42.096766, 30
2020-12-02 14:18:43.098496, 37
2020-12-02 14:18:44.103960, 33
2020-12-02 14:18:45.108432, 38
2020-12-02 14:18:46.109926, 36
2020-12-02 14:18:47.111799, 36
2020-12-02 14:18:48.114533, 39
2020-12-02 14:18:49.118858, 39
2020-12-02 14:18:50.121950, 29
2020-12-02 14:18:51.123020, 31
2020-12-02 14:18:52.131139, 39
2020-12-02 14:18:53.133977, 40
2020-12-02 14:18:54.136938, 36
2020-12-02 14:18:55.137422, 33
2020-12-02 14:18:56.138189, 39
2020-12-02 14:18:57.139986, 36
2020-12-02 14:18:58.141547, 31
2020-12-02 14:18:59.141982, 31
2020-12-02 14:19:00.145910, 31
2020-12-02 14:19:01.148159, 39
2020-12-02 14:19:02.151630, 29
2020-12-02 14:19:03.152744, 37
2020-12-02 14:19:04.154254, 28
2020-12-02 14:19:05.158257, 32
2020-12-02 14:19:06.158291, 30
2020-12-02 14:19:07.160747, 36
2020-12-02 14:19:08.161718, 38
2020-12-02 14:19:09.162528, 28
2020-12-02 14:19:10.179957, 40
2020-12-02 14:19:11.181114, 34
2020-12-02 14:19:12.182284, 28
2020-12-02 14:19:13.184057, 29
2020-12-02 14:19:14.186482, 38
2020-12-02 14:19:15.187827, 36
2020-12-02 14:19:16.190035, 37
2020-12-02 14:19:17.191354, 28
2020-12-02 14:19:18.193279, 32
2020-12-02 14:19:19.194277, 37
2020-12-02 14:19:20.198083, 34
2020-12-02 14:19:21.199159, 31
2020-12-02 14:19:22.200711, 35
2020-12-02 14:19:23.202176, 31
2020-12-02 14:19:24.203079, 40
2020-12-02 14:19:25.208656, 39
2020-12-02 14:19:26.210559, 29
2020-12-02 14:19:27.216655, 31
2020-12-02 14:19:28.218404, 29
2020-12-02 14:19:29.219686, 37
2020-12-02 14:19:30.221819, 37
2020-12-02 14:19:31.230282, 34
2020-12-02 14:19:32.233691, 30
2020-12-02 14:19:33.236863, 37
2020-12-02 14:19:34.238493, 32
2020-12-02 14:19:35.240189, 28
2020-12-02 14:19:36.241902, 31
2020-12-02 14:19:37.243239, 37
2020-12-02 14:19:38.244751, 39
2020-12-02 14:19:39.249502, 34
2020-12-02 14:19:40.250904, 37
2020-12-02 14:19:41.252627, 28
2020-12-02 14:19:42.253949, 35
2020-12-02 14:19:43.256675, 32
2020-12-02 14:19:44.259489, 28
2020-12-02 14:19:45.262114, 31
2020-12-02 14:19:46.263185, 32
2020-12-02 14:19:47.264379, 34
2020-12-02 14:19:48.271796, 39
2020-12-02 14:19:49.292246, 30
2020-12-02 14:19:50.294691, 32
2020-12-02 14:19:51.302766, 31
2020-12-02 14:19:52.303837, 33
2020-12-02 14:19:53.310813, 38
2020-12-02 14:19:54.311815, 28
2020-12-02 14:19:55.322529, 37
2020-12-02 14:19:56.324292, 28
2020-12-02 14:19:57.330288, 29
2020-12-02 14:19:58.333711, 37
2020-12-02 14:19:59.347775, 38
2020-12-02 14:20:00.353403, 31
2020-12-02 14:20:01.356355, 36
2020-12-02 14:20:02.357119, 37
2020-12-02 14:20:03.362367, 38
2020-12-02 14:20:04.367301, 31
2020-12-02 14:20:05.370273, 37
2020-12-02 14:20:06.371176, 29
2020-12-02 14:20:07.372264, 39
2020-12-02 14:20:08.373350, 29
2020-12-02 14:20:09.374578, 33
2020-12-02 14:20:10.377599, 32
2020-12-02 14:20:11.379888, 40
2020-12-02 14:20:12.385408, 35
2020-12-02 14:20:13.387646, 38
2020-12-02 14:20:14.387872, 38
2020-12-02 14:20:15.389732, 32
2020-12-02 14:20:16.390940, 29
2020-12-02 14:20:17.391609, 38
2020-12-02 14:20:18.398084, 40
2020-12-02 14:20:19.406749, 33
2020-12-02 14:20:20.408373, 33
2020-12-02 14:20:21.409693, 33
2020-12-02 14:20:22.411766, 29
2020-12-02 14:20:23.412038, 30
2020-12-02 14:20:24.412611, 31
2020-12-02 14:20:25.413817, 36
2020-12-02 14:20:26.420654, 29
2020-12-02 14:20:27.420668, 35
2020-12-02 14:20:28.422736, 39
2020-12-02 14:20:29.426666, 38
2020-12-02 14:20:30.430528, 29
2020-12-02 14:20:31.432165, 39
2020-12-02 14:20:32.438958, 40
2020-12-02 14:20:33.450159, 33
2020-12-02 14:20:34.452370, 40
2020-12-02 14:20:35.461601, 40
2020-12-02 14:20:36.473175, 38
2020-12-02 14:20:37.510225, 29
2020-12-02 14:20:38.513678, 39
2020-12-02 14:20:39.519438, 30
2020-12-02 14:20:40.521218, 34
2020-12-02 14:20:41.522529, 36
2020-12-02 14:20:42.523153, 32
2020-12-02 14:20:43.531497, 29
2020-12-02 14:20:44.534482, 40
2020-12-02 14:20:45.539937, 37
2020-12-02 14:20:46.553583, 32
2020-12-02 14:20:47.566481, 32
2020-12-02 14:20:48.569123, 36
2020-12-02 14:20:49.570630, 37
2020-12-02 14:20:50.580379, 40
2020-12-02 14:20:51.582561, 40
2020-12-02 14:20:52.583798, 31
2020-12-02 14:20:53.587482, 38
2020-12-02 14:20:54.588269, 38
2020-12-02 14:20:55.589873, 32
2020-12-02 14:20:56.599480, 35
2020-12-02 14:20:57.602404, 28
2020-12-02 14:20:58.608450, 40
2020-12-02 14:20:59.609784, 35
2020-12-02 14:21:00.617456, 40
2020-12-02 14:21:01.621093, 35
2020-12-02 14:21:02.626357, 31
2020-12-02 14:21:03.627578, 39
2020-12-02 14:21:04.629055, 36
2020-12-02 14:21:05.629076, 38
2020-12-02 14:21:06.632854, 31
2020-12-02 14:21:07.633512, 31
2020-12-02 14:21:08.634135, 28
2020-12-02 14:21:09.635073, 37
2020-12-02 14:21:10.637093, 35
2020-12-02 14:21:11.637590, 38
2020-12-02 14:21:12.638336, 37
2020-12-02 14:21:13.643195, 32
2020-12-02 14:21:14.644601, 38
2020-12-02 14:21:15.648651, 37
2020-12-02 14:21:16.650532, 33
2020-12-02 14:21:17.650975, 36
2020-12-02 14:21:18.652662, 36
2020-12-02 14:21:19.653545, 37
2020-12-02 14:21:20.653962, 30
2020-12-02 14:21:21.658071, 38
2020-12-02 14:21:22.658885, 32
2020-12-02 14:21:23.659057, 33
2020-12-02 14:21:24.663092, 28
2020-12-02 14:21:25.665446, 36
2020-12-02 14:21:26.667485, 33
2020-12-02 14:21:27.668434, 30
2020-12-02 14:21:28.669807, 28
2020-12-02 14:21:29.673355, 36
2020-12-02 14:21:30.676470, 38
2020-12-02 14:21:31.678201, 39
2020-12-02 14:21:32.680922, 28
2020-12-02 14:21:33.682507, 39
2020-12-02 14:21:34.687363, 36
2020-12-02 14:21:35.688456, 37
2020-12-02 14:21:36.689916, 37
2020-12-02 14:21:37.691136, 34
2020-12-02 14:21:38.692202, 40
2020-12-02 14:21:39.693614, 37
2020-12-02 14:21:40.695622, 28
2020-12-02 14:21:41.697477, 37
2020-12-02 14:21:42.698570, 35
2020-12-02 14:21:43.701104, 29
2020-12-02 14:21:44.702476, 40
2020-12-02 14:21:45.706820, 40
2020-12-02 14:21:46.709114, 40
2020-12-02 14:21:47.710044, 30
2020-12-02 14:21:48.711814, 33
2020-12-02 14:21:49.712882, 39
2020-12-02 14:21:50.717046, 37
2020-12-02 14:21:51.718422, 33
2020-12-02 14:21:52.719914, 33
2020-12-02 14:21:53.720986, 39
2020-12-02 14:21:54.723110, 36
2020-12-02 14:21:55.723367, 28
2020-12-02 14:21:56.724383, 29
2020-12-02 14:21:57.726168, 36
2020-12-02 14:21:58.728919, 37
2020-12-02 14:21:59.730773, 31
2020-12-02 14:22:00.732032, 33
2020-12-02 14:22:01.733511, 38
2020-12-02 14:22:02.735897, 40
2020-12-02 14:22:03.738654, 28
2020-12-02 14:22:04.740328, 35
2020-12-02 14:22:05.742182, 33
2020-12-02 14:22:06.743887, 28
2020-12-02 14:22:07.746062, 28
2020-12-02 14:22:08.747816, 30
2020-12-02 14:22:09.748183, 33
2020-12-02 14:22:10.749054, 35
2020-12-02 14:22:11.749070, 33
2020-12-02 14:22:12.750261, 31
2020-12-02 14:22:13.751685, 35
2020-12-02 14:22:14.752693, 40
2020-12-02 14:22:15.757771, 37
2020-12-02 14:22:16.759554, 30
2020-12-02 14:22:17.762248, 29
2020-12-02 14:22:18.764059, 35
2020-12-02 14:22:19.767038, 40
2020-12-02 14:22:20.769715, 36
2020-12-02 14:22:21.770813, 35
2020-12-02 14:22:22.771821, 29
2020-12-02 14:22:23.772097, 37
2020-12-02 14:22:24.772274, 36
2020-12-02 14:22:25.777355, 31
2020-12-02 14:22:26.778600, 40
2020-12-02 14:22:27.778881, 38
2020-12-02 14:22:28.781417, 38
2020-12-02 14:22:29.783372, 30
2020-12-02 14:22:30.788217, 34
2020-12-02 14:22:31.790523, 38
2020-12-02 14:22:32.792501, 34
2020-12-02 14:22:33.792634, 31
2020-12-02 14:22:34.797894, 29
2020-12-02 14:22:35.801301, 36
2020-12-02 14:22:36.802375, 32
2020-12-02 14:22:37.810768, 33
2020-12-02 14:22:38.812719, 32
2020-12-02 14:22:39.814161, 28
2020-12-02 14:22:40.826766, 29
2020-12-02 14:22:41.827674, 33
2020-12-02 14:22:42.828614, 33
2020-12-02 14:22:43.843291, 38
2020-12-02 14:22:44.843643, 39
2020-12-02 14:22:45.847425, 31
2020-12-02 14:22:46.849864, 36
2020-12-02 14:22:47.860688, 37
2020-12-02 14:22:48.862583, 32
2020-12-02 14:22:49.868300, 36
2020-12-02 14:22:50.870008, 36
2020-12-02 14:22:51.873695, 33
2020-12-02 14:22:52.882806, 29
2020-12-02 14:22:53.889200, 38
2020-12-02 14:22:54.889212, 28
2020-12-02 14:22:55.891584, 28
2020-12-02 14:22:56.893473, 35
2020-12-02 14:22:57.903750, 37
2020-12-02 14:22:58.909303, 31
2020-12-02 14:22:59.909320, 30
2020-12-02 14:23:00.910432, 36
2020-12-02 14:23:01.911683, 28
2020-12-02 14:23:02.913394, 32
2020-12-02 14:23:03.928708, 31
2020-12-02 14:23:04.930757, 36
2020-12-02 14:23:05.931782, 28
2020-12-02 14:23:06.936290, 35
2020-12-02 14:23:07.943696, 40
2020-12-02 14:23:08.963361, 30
2020-12-02 14:23:09.967091, 40
2020-12-02 14:23:10.969661, 36
2020-12-02 14:23:11.972421, 38
2020-12-02 14:23:12.973963, 32
2020-12-02 14:23:13.978508, 38
2020-12-02 14:23:14.992385, 35
2020-12-02 14:23:15.999559, 29
2020-12-02 14:23:17.000940, 37
2020-12-02 14:23:18.002978, 38
2020-12-02 14:23:19.003244, 37
2020-12-02 14:23:20.009238, 32
2020-12-02 14:23:21.012323, 32
2020-12-02 14:23:22.013795, 37
2020-12-02 14:23:23.030419, 33
2020-12-02 14:23:24.032243, 32
2020-12-02 14:23:25.046579, 36
2020-12-02 14:23:26.050480, 39
2020-12-02 14:23:27.055629, 28
2020-12-02 14:23:28.058454, 38
2020-12-02 14:23:29.061381, 37
2020-12-02 14:23:30.063405, 30
2020-12-02 14:23:31.070305, 34
2020-12-02 14:23:32.071313, 33
2020-12-02 14:23:33.072460, 40
2020-12-02 14:23:34.076131, 40
2020-12-02 14:23:35.081554, 40
2020-12-02 14:23:36.103157, 33
2020-12-02 14:23:37.109503, 33
2020-12-02 14:23:38.111238, 32
2020-12-02 14:23:39.119240, 38
2020-12-02 14:23:40.127319, 28
2020-12-02 14:23:41.128619, 34
2020-12-02 14:23:42.130298, 40
2020-12-02 14:23:43.131434, 28
2020-12-02 14:23:44.132138, 28
2020-12-02 14:23:45.140051, 38
2020-12-02 14:23:46.140445, 32
2020-12-02 14:23:47.143417, 39
2020-12-02 14:23:48.156034, 36
2020-12-02 14:23:49.159783, 33
2020-12-02 14:23:50.162730, 28
2020-12-02 14:23:51.173795, 36
2020-12-02 14:23:52.178568, 34
2020-12-02 14:23:53.187310, 37
2020-12-02 14:23:54.190810, 31
2020-12-02 14:23:55.192553, 39
2020-12-02 14:23:56.207710, 36
2020-12-02 14:23:57.211494, 35
2020-12-02 14:23:58.213510, 40
2020-12-02 14:23:59.220954, 37
2020-12-02 14:24:00.220969, 32
2020-12-02 14:24:01.222428, 37
2020-12-02 14:24:02.223627, 38
2020-12-02 14:24:03.225729, 37
2020-12-02 14:24:04.226311, 35
2020-12-02 14:24:05.227511, 33
2020-12-02 14:24:06.228735, 37
2020-12-02 14:24:07.229533, 30
2020-12-02 14:24:08.231366, 30
2020-12-02 14:24:09.232637, 30
2020-12-02 14:24:10.234307, 29
2020-12-02 14:24:11.236797, 31
2020-12-02 14:24:12.238492, 34
2020-12-02 14:24:13.240056, 38
2020-12-02 14:24:14.240190, 37
